source_id,target_id,karma_score
Walder_Frey,Harys_Haigh,4
Walder_Frey,Donnel_Haigh,4
Walder_Frey,Alyn_Haigh,4
Walder_Frey,Robert_Frey_(son_of_Rhaegar),6
Walder_Frey,Walda_Frey_(daughter_of_Rhaegar),6
Walder_Frey,Jonos_Frey,5
Walder_Frey,Walder_Haigh,5
Walder_Frey,Alys_Frey,4
Walder_Frey,Tytos_Frey,5
Walder_Frey,Zhoe_Blanetree,4
Walder_Frey,Garse_Goodbrook,4
Walder_Frey,Kyra_Frey,5
Walder_Frey,Zia_Frey,4
Walder_Frey,Zachery_Frey,5
Walder_Frey,Walder_Goodbrook,5
Walder_Frey,Jeyne_Goodbrook,4
Walder_Frey,Bellena_Hawick,4
Walder_Frey,Lucias_Vypren,4
Walder_Frey,Betharios_of_Braavos,3
Walder_Frey,Arwood_Frey,5
Walder_Frey,Ryella_Royce,4
Walder_Frey,Damon_Vypren,4
Walder_Frey,Elyana_Vypren,4
Walder_Frey,Jon_Wylde,4
Walder_Frey,Alesander_Frey,5
Walder_Frey,Alyx_Frey,4
Walder_Frey,Bradamar_Frey,5
Walder_Frey,Ryella_Frey,4
Walder_Frey,Androw_Frey,4
Walder_Frey,Alyn_Frey,4
Walder_Frey,Hostella_Frey,4
Walder_Frey,Rickard_Wylde,4
Walder_Frey,Wynafrei_Whent,4
Walder_Frey,Mariya_Darry,4
Walder_Frey,Pate_of_the_Blue_Fork,3
Walder_Frey,Marissa_Frey,4
Walder_Frey,Carolei_Waynwood,4
Walder_Frey,Beony_Beesbury,4
Walder_Frey,Sandor_Frey,3
Walder_Frey,Cynthea_Frey,4
Walder_Frey,Robert_Frey_(son_of_Raymund),5
Walder_Frey,Malwyn_Frey,4
Walder_Frey,Sarra_Frey,4
Walder_Frey,Serra_Frey,4
Walder_Frey,Cersei_Frey,4
Walder_Frey,Jaime_Frey,4
Walder_Frey,Tywin_Frey_(son_of_Raymund),4
Walder_Frey,Leonella_Lefford,4
Walder_Frey,Sallei_Paege,3
Walder_Frey,Sylwa_Paege,3
Walder_Frey,Flement_Brax,4
Walder_Frey,Dickon_Frey,4
Walder_Frey,Mathis_Frey,4
Walder_Frey,Hoster_Frey,4
Walder_Frey,Merianne_Frey,4
Walder_Frey,Robert_Brax_(son_of_Flement),4
Walder_Frey,Walder_Brax,4
Walder_Frey,Jon_Brax,4
Walder_Frey,Tysane_Frey,4
Walder_Frey,Walda_Frey_(daughter_of_Lothar),5
Walder_Frey,Emberlei_Frey,4
Walder_Frey,Leana_Frey,4
Walder_Frey,Jyanna_Frey,4
Walder_Frey,Della_Frey,4
Walder_Frey,Osmund_Frey,4
Walder_Frey,Walda_Rivers,5
Walder_Frey,Aemon_Rivers,4
Walder_Frey,Walda_Rivers_(daughter_of_Aemon),4
Barristan_Selmy,Arstan_Selmy,10
Barristan_Selmy,Lyonel_Selmy,7
Barristan_Selmy,Robert_I_Baratheon,5
Barristan_Selmy,Jorah_Mormont,7
Barristan_Selmy,Bran_Stark,6
Barristan_Selmy,Arthur_Dayne,6
Barristan_Selmy,Gerold_Hightower,7
Barristan_Selmy,Manfred_Swann,7
Barristan_Selmy,Duncan_Targaryen,8
Barristan_Selmy,Aegon_V_Targaryen,8
Barristan_Selmy,Duncan_the_Tall,6
Barristan_Selmy,Jaehaerys_II_Targaryen,9
Barristan_Selmy,Aerys_II_Targaryen,1
Barristan_Selmy,Tywin_Lannister,1
Barristan_Selmy,Symon_Hollard,5
Barristan_Selmy,Gwayne_Gaunt,5
Barristan_Selmy,Dontos_Hollard,5
Barristan_Selmy,Jeyne_Swann,5
Barristan_Selmy,Simon_Toyne,5
Barristan_Selmy,Rhaegar_Targaryen,9
Barristan_Selmy,Ashara_Dayne,6
Barristan_Selmy,Lyanna_Stark,6
Barristan_Selmy,Jon_Connington,6
Barristan_Selmy,Jonothor_Darry,5
Barristan_Selmy,Eddard_Stark,4
Barristan_Selmy,Roose_Bolton,4
Barristan_Selmy,Rhaenys_Targaryen_(daughter_of_Rhaegar),8
Barristan_Selmy,Aegon_Targaryen_(son_of_Rhaegar),7
Barristan_Selmy,Viserys_Targaryen,2
Barristan_Selmy,Jaime_Lannister,3
Barristan_Selmy,Jeor_Mormont,7
Barristan_Selmy,Sandor_Clegane,3
Barristan_Selmy,Renly_Baratheon,3
Barristan_Selmy,Ilyn_Payne,6
Barristan_Selmy,Hugh,5
Barristan_Selmy,Gregor_Clegane,4
Barristan_Selmy,Daenerys_Targaryen,10
Barristan_Selmy,Joffrey_Baratheon,1
Barristan_Selmy,Varys,2
Barristan_Selmy,Cersei_Lannister,1
Barristan_Selmy,Janos_Slynt,2
Barristan_Selmy,Stannis_Baratheon,4
Barristan_Selmy,Robb_Stark,5
Barristan_Selmy,Tyrion_Lannister,5
Barristan_Selmy,Serwyn_of_the_Mirror_Shield,6
Barristan_Selmy,Catelyn_Stark,3
Barristan_Selmy,Illyrio_Mopatis,7
Barristan_Selmy,Belwas,8
Barristan_Selmy,Groleo,6
Barristan_Selmy,Kraznys_mo_Nakloz,5
Barristan_Selmy,Oznak_zo_Pahl,5
Barristan_Selmy,Mero,5
Barristan_Selmy,Drogo,6
Barristan_Selmy,Rhaella_Targaryen,6
Barristan_Selmy,Daario_Naharis,5
Barristan_Selmy,Xaro_Xhoan_Daxos,4
Barristan_Selmy,Grazhar_zo_Galare,6
Barristan_Selmy,Tumco_Lho,7
Barristan_Selmy,Larraq,7
Barristan_Selmy,Red_Lamb,7
Barristan_Selmy,Skahaz_mo_Kandaq,4
Barristan_Selmy,Hizdahr_zo_Loraq,4
Barristan_Selmy,Quentyn_Martell,6
Barristan_Selmy,Grey_Worm,7
Barristan_Selmy,Bloodbeard,3
Barristan_Selmy,Yurkhaz_zo_Yunzak,5
Barristan_Selmy,Jhogo,6
Barristan_Selmy,Hero,6
Barristan_Selmy,Khrazz,6
Barristan_Selmy,Galazza_Galare,6
Barristan_Selmy,Gerris_Drinkwater,6
Barristan_Selmy,Archibald_Yronwood,6
Barristan_Selmy,Tattered_Prince,6
Barristan_Selmy,Boros_Blount,5
Barristan_Selmy,Preston_Greenfield,5
Barristan_Selmy,Mandon_Moore,5
Barristan_Selmy,Arys_Oakheart,5
Barristan_Selmy,Meryn_Trant,5
Barristan_Selmy,Elia_Martell,6
Barristan_Selmy,Sansa_Stark,5
Barristan_Selmy,Petyr_Baelish,2
Barristan_Selmy,Aemon_Targaryen_(son_of_Viserys_II),6
Barristan_Selmy,Lewyn_Martell,6
Barristan_Selmy,Oswell_Whent,5
Barristan_Selmy,Osmund_Kettleblack,5
Barristan_Selmy,Balon_Swann,5
Barristan_Selmy,Loras_Tyrell,5
Barristan_Selmy,Lormelle_Long_Lance,5
Barristan_Selmy,Cedrik_Storm,5
Barristan_Selmy,Smiling_Knight,5
Barristan_Selmy,Blackshield,5
Barristan_Selmy,Steffon_Baratheon,5
Barristan_Selmy,Oberyn_Martell,6
Barristan_Selmy,Leyton_Hightower,6
Barristan_Selmy,Jason_Mallister,5
Barristan_Selmy,Will,5
Barristan_Selmy,Jon_Snow,6
Barristan_Selmy,Arya_Stark,6
Barristan_Selmy,Cressen,5
Barristan_Selmy,Davos_Seaworth,6
Barristan_Selmy,Theon_Greyjoy,5
Barristan_Selmy,Chett,5
Barristan_Selmy,Samwell_Tarly,5
Barristan_Selmy,Merrett_Frey,5
Barristan_Selmy,Pate_(novice),5
Barristan_Selmy,Aeron_Greyjoy,5
Barristan_Selmy,Areo_Hotah,5
Barristan_Selmy,Asha_Greyjoy,5
Barristan_Selmy,Victarion_Greyjoy,5
Barristan_Selmy,Arianne_Martell,6
Barristan_Selmy,Varamyr,5
Barristan_Selmy,Melisandre,5
Barristan_Selmy,Kevan_Lannister,5
Barristan_Selmy,Harlan_Grandison,5
Barristan_Selmy,Aggo,5
Barristan_Selmy,Rakharo,5
Barristan_Selmy,Corlys_Velaryon_(son_of_Daemon),5
Barristan_Selmy,Addison_Hill,5
Barristan_Selmy,Gyles_Morrigen,5
Barristan_Selmy,Ryam_Redwyne,5
Barristan_Selmy,Harrold_Westerling,5
Barristan_Selmy,Criston_Cole,5
Barristan_Selmy,Willis_Fell,5
Barristan_Selmy,Marston_Waters,5
Barristan_Selmy,Raynard_Ruskyn,5
Barristan_Selmy,Alyn_Connington,5
Barristan_Selmy,Demon_of_Darry,5
Barristan_Selmy,Robert_Flowers,5
Barristan_Selmy,Steffon_Darklyn,5
Barristan_Selmy,Lorent_Marbrand,5
Barristan_Selmy,Glendon_Goode,5
Barristan_Selmy,Robin_Massey,5
Barristan_Selmy,Aegon_III_Targaryen,7
Barristan_Selmy,Unwin_Peake,5
Barristan_Selmy,Orys_Baratheon,5
Barristan_Selmy,Edmyn_Tully,5
Barristan_Selmy,Alton_Celtigar,5
Barristan_Selmy,Osmund_Strong,5
Barristan_Selmy,Alyn_Stokeworth,5
Barristan_Selmy,Maegor_I_Targaryen,1
Barristan_Selmy,Murmison,5
Barristan_Selmy,Lucas_Harroway,5
Barristan_Selmy,Edwell_Celtigar,5
Barristan_Selmy,Rogar_Baratheon,5
Barristan_Selmy,Daemon_Velaryon_(son_of_Aethan),5
Barristan_Selmy,Myles_Smallwood,5
Barristan_Selmy,Barth,5
Barristan_Selmy,Otto_Hightower,3
Barristan_Selmy,Lyonel_Strong,5
Barristan_Selmy,Cregan_Stark,5
Barristan_Selmy,Tyland_Lannister,3
Barristan_Selmy,Thaddeus_Rowan,5
Barristan_Selmy,Munkun,5
Barristan_Selmy,Torrhen_Manderly,5
Barristan_Selmy,Viserys_II_Targaryen,3
Barristan_Selmy,Lord_Bracken,5
Barristan_Selmy,Butterwell_(Hand_of_the_King),5
Barristan_Selmy,Lucas_Lothston_(husband_of_Falena),5
Barristan_Selmy,Jon_Hightower,5
Barristan_Selmy,Ambrose_Butterwell,5
Barristan_Selmy,Lord_Hayford,5
Barristan_Selmy,Baelor_Targaryen_(son_of_Daeron_II),5
Barristan_Selmy,Valarr_Targaryen,5
Barristan_Selmy,Brynden_Rivers,5
Barristan_Selmy,Ormund_Baratheon,5
Barristan_Selmy,Edgar_Sloane,5
Barristan_Selmy,Owen_Merryweather,5
Barristan_Selmy,Qarlton_Chelsted,5
Barristan_Selmy,Rossart,5
Barristan_Selmy,Jon_Arryn,5
Barristan_Selmy,Harys_Swyft,5
Barristan_Selmy,Orton_Merryweather,5
Barristan_Selmy,Mace_Tyrell,5
Barristan_Selmy,Corlys_Velaryon,5
Barristan_Selmy,Alester_Florent,5
Barristan_Selmy,Axell_Florent,5
Barristan_Selmy,Pycelle,5
Barristan_Selmy,Mathis_Rowan,5
Barristan_Selmy,Paxter_Redwyne,5
Barristan_Selmy,High_Septon_(Tyrion's),5
Barristan_Selmy,Doran_Martell,6
Robb_Stark,Bran_Stark,9
Robb_Stark,Sansa_Stark,8
Robb_Stark,Jon_Snow,10
Robb_Stark,Jeyne_Westerling,10
Robb_Stark,Eddard_Stark,10
Robb_Stark,Catelyn_Stark,9
Robb_Stark,Arya_Stark,9
Robb_Stark,Theon_Greyjoy,7
Robb_Stark,Luwin,8
Robb_Stark,Mance_Rayder,3
Robb_Stark,Lord_Commander_Qorgyle,5
Robb_Stark,Tomard,4
Robb_Stark,Balon_Greyjoy,2
Robb_Stark,Rodrik_Cassel,8
Robb_Stark,Alys_Karstark,6
Robb_Stark,Rickard_Karstark,2
Robb_Stark,Jory_Cassel,8
Robb_Stark,Gared,5
Robb_Stark,Robert_I_Baratheon,5
Robb_Stark,Joffrey_Baratheon,1
Robb_Stark,Myrcella_Baratheon,5
Robb_Stark,Catspaw,2
Robb_Stark,Tyrion_Lannister,5
Robb_Stark,Yoren,6
Robb_Stark,Osha,6
Robb_Stark,Maege_Mormont,7
Robb_Stark,Medger_Cerwyn,7
Robb_Stark,Jonelle_Cerwyn,6
Robb_Stark,Halys_Hornwood,6
Robb_Stark,Roose_Bolton,1
Robb_Stark,Robett_Glover,7
Robb_Stark,Brynden_Tully,9
Robb_Stark,Jaime_Lannister,2
Robb_Stark,Tywin_Lannister,1
Robb_Stark,Walder_Frey,1
Robb_Stark,Olyvar_Frey,5
Robb_Stark,Jason_Mallister,8
Robb_Stark,Torrhen_Karstark,2
Robb_Stark,Eddard_Karstark,2
Robb_Stark,Daryn_Hornwood,2
Robb_Stark,Renly_Baratheon,4
Robb_Stark,Boros_Blount,4
Robb_Stark,Wyman_Manderly,8
Robb_Stark,Cleos_Frey,5
Robb_Stark,Cersei_Lannister,1
Robb_Stark,Lysa_Arryn,5
Robb_Stark,Stannis_Baratheon,2
Robb_Stark,Stafford_Lannister,3
Robb_Stark,Edmure_Tully,8
Robb_Stark,Rymund_the_Rhymer,7
Robb_Stark,Damon_Marbrand,4
Robb_Stark,Gawen_Westerling,5
Robb_Stark,Helman_Tallhart,6
Robb_Stark,Rickon_Stark,9
Robb_Stark,Ramsay_Snow,1
Robb_Stark,Harrion_Karstark,7
Robb_Stark,Walder_Frey_(son_of_Ryman),1
Robb_Stark,Ryman_Frey,1
Robb_Stark,Margaery_Tyrell,6
Robb_Stark,Hoster_Tully,7
Robb_Stark,Tion_Frey,2
Robb_Stark,Willem_Lannister,2
Robb_Stark,Raynald_Westerling,8
Robb_Stark,Rollam_Westerling,7
Robb_Stark,Lothar_Frey,3
Robb_Stark,Walder_Rivers,1
Robb_Stark,Roslin_Frey,5
Robb_Stark,Galbart_Glover,6
Robb_Stark,Howland_Reed,5
Robb_Stark,Aegon_Frey_(son_of_Stevron),3
Robb_Stark,Raymund_Frey,2
Robb_Stark,Queen_o'_whores,1
Robb_Stark,Sybell_Spicer,6
Robb_Stark,Lyanna_Mormont,8
Robb_Stark,Rhaegar_Frey,4
Robb_Stark,Jared_Frey,4
Robb_Stark,Symond_Frey,4
Robb_Stark,Wendel_Manderly,7
Robb_Stark,Tytos_Frey,2
Robb_Stark,Garse_Goodbrook,4
Robb_Stark,Davos_Seaworth,7
Robb_Stark,Tytos_Blackwood,7
Robb_Stark,Rodrik_Greyjoy,5
Robb_Stark,Maron_Greyjoy,5
Robb_Stark,Torrhen_Stark,2
Robb_Stark,Aegon_I_Targaryen,5
Robb_Stark,Kevan_Lannister,5
Robb_Stark,Varys,5
Robb_Stark,Mace_Tyrell,5
Robb_Stark,Beron_Stark,5
Robb_Stark,Lorra_Royce,5
Robb_Stark,Donnor_Stark,5
Robb_Stark,Lyanne_Glover,5
Robb_Stark,Willam_Stark,5
Robb_Stark,Melantha_Blackwood,5
Robb_Stark,Artos_Stark,5
Robb_Stark,Lysara_Karstark,5
Robb_Stark,Berena_Stark,5
Robb_Stark,Alysanne_Stark,5
Robb_Stark,Errold_Stark,5
Robb_Stark,Rodrik_Stark_(son_of_Beron),5
Robb_Stark,Arya_Flint,5
Robb_Stark,Brandon_Stark_(son_of_Willam),5
Robb_Stark,Edwyle_Stark,5
Robb_Stark,Marna_Locke,5
Robb_Stark,Jocelyn_Stark,5
Robb_Stark,Benedict_Royce,5
Robb_Stark,Brandon_Stark_(son_of_Artos),5
Robb_Stark,Benjen_Stark_(son_of_Artos),5
Robb_Stark,Harrold_Rogers,5
Robb_Stark,Branda_Stark,5
Robb_Stark,Rickard_Stark,5
Robb_Stark,Lyarra_Stark,5
Robb_Stark,Brandon_Stark,5
Robb_Stark,Lyanna_Stark,5
Robb_Stark,Benjen_Stark,5
Robb_Stark,Harren_Hoare,5
Robb_Stark,Brandon_Stark_(the_Boisterous),5
Robb_Stark,Roderick_Stark,5
Robb_Stark,Brandon_Stark_(father_of_Walton),5
Robb_Stark,Walton_Stark_(son_of_Brandon),5
Robb_Stark,Alaric_Stark,5
Robb_Stark,Edric_Stark,5
Robb_Stark,Ellard_Stark,5
Robb_Stark,Benjen_Stark_(lord),5
Robb_Stark,Rickon_Stark_(son_of_Benjen),9
Robb_Stark,Cregan_Stark,5
Robb_Stark,Jonnel_Stark,5
Robb_Stark,Barthogan_Stark,5
Robb_Stark,Brandon_Stark_(son_of_Cregan),5
Robb_Stark,Rodwell_Stark,5
Robb_Stark,Bennard_Stark,5
Robb_Stark,Jeyne_Poole,5
Robb_Stark,Aenys_I_Targaryen,5
Robb_Stark,Maegor_I_Targaryen,1
Robb_Stark,Jaehaerys_I_Targaryen,5
Robb_Stark,Viserys_I_Targaryen,1
Robb_Stark,Aegon_II_Targaryen,5
Robb_Stark,Aegon_III_Targaryen,5
Robb_Stark,Daeron_I_Targaryen,5
Robb_Stark,Baelor_I_Targaryen,5
Robb_Stark,Viserys_II_Targaryen,5
Robb_Stark,Aegon_IV_Targaryen,5
Robb_Stark,Daeron_II_Targaryen,5
Robb_Stark,Aerys_I_Targaryen,1
Robb_Stark,Maekar_I_Targaryen,5
Robb_Stark,Aegon_V_Targaryen,5
Robb_Stark,Jaehaerys_II_Targaryen,5
Robb_Stark,Aerys_II_Targaryen,1
Robb_Stark,Tommen_Baratheon,5
Robb_Stark,Aegon_Targaryen_(son_of_Aenys_I),5
Robb_Stark,Rhaenyra_Targaryen,5
Robb_Stark,Aemond_Targaryen,5
Robb_Stark,Vaella_Targaryen_(daughter_of_Daeron),5
Robb_Stark,Maegor_Targaryen_(son_of_Aerion),1
Robb_Stark,Aemon_Targaryen_(son_of_Maekar_I),5
Robb_Stark,Viserys_Targaryen,5
Robb_Stark,Daenerys_Targaryen,5
Robb_Stark,Gaemon_Palehair,5
Robb_Stark,Trystane_Truefyre,5
Robb_Stark,Hugh_Hammer,5
Robb_Stark,Daemon_I_Blackfyre,1
Robb_Stark,Daemon_II_Blackfyre,1
Robb_Stark,Daemon_III_Blackfyre,1
Robb_Stark,Aenys_Blackfyre,1
Robb_Stark,Lyonel_Baratheon,5
Robb_Stark,Qhorin_Volmark,5
Robb_Stark,Lodos,5
Robb_Stark,Lodos_the_Twice-Drowned,5
Robb_Stark,Euron_Greyjoy,1
Robb_Stark,Jonos_Arryn,5
Robb_Stark,Harren_the_Red,5
Robb_Stark,Marla_Sunderland,5
Cersei_Lannister,Tywin_Lannister,7
Cersei_Lannister,Joanna_Lannister,10
Cersei_Lannister,Robert_I_Baratheon,3
Cersei_Lannister,Jaime_Lannister,10
Cersei_Lannister,Lancel_Lannister,5
Cersei_Lannister,Osmund_Kettleblack,4
Cersei_Lannister,Osfryd_Kettleblack,4
Cersei_Lannister,Osney_Kettleblack,3
Cersei_Lannister,Joffrey_Baratheon,8
Cersei_Lannister,Myrcella_Baratheon,8
Cersei_Lannister,Tommen_Baratheon,7
Cersei_Lannister,Tyrion_Lannister,1
Cersei_Lannister,Aerys_II_Targaryen,3
Cersei_Lannister,Tytos_Lannister,5
Cersei_Lannister,Princess_of_Dorne_(mother_of_Doran),6
Cersei_Lannister,Elia_Martell,5
Cersei_Lannister,Oberyn_Martell,2
Cersei_Lannister,Rhaegar_Targaryen,4
Cersei_Lannister,Jaehaerys_I_Targaryen,4
Cersei_Lannister,Alysanne_Targaryen,4
Cersei_Lannister,Genna_Lannister,5
Cersei_Lannister,Melara_Hetherspoon,3
Cersei_Lannister,Jeyne_Farman,5
Cersei_Lannister,Maggy_the_Frog,5
Cersei_Lannister,Saranella,5
Cersei_Lannister,Steffon_Baratheon,5
Cersei_Lannister,Viserys_Targaryen,3
Cersei_Lannister,Lysa_Arryn,1
Cersei_Lannister,Lyanna_Stark,3
Cersei_Lannister,Estermont_(cousin_of_Robert),5
Cersei_Lannister,Mya_Stone,5
Cersei_Lannister,Petyr_Baelish,2
Cersei_Lannister,Stannis_Baratheon,1
Cersei_Lannister,Jon_Arryn,4
Cersei_Lannister,Loras_Tyrell,2
Cersei_Lannister,Bran_Stark,1
Cersei_Lannister,Eddard_Stark,1
Cersei_Lannister,Sansa_Stark,2
Cersei_Lannister,Catelyn_Stark,1
Cersei_Lannister,Mycah,4
Cersei_Lannister,Arya_Stark,1
Cersei_Lannister,Nymeria_(direwolf),1
Cersei_Lannister,Barristan_Selmy,4
Cersei_Lannister,Varys,2
Cersei_Lannister,Hugh,5
Cersei_Lannister,Gregor_Clegane,1
Cersei_Lannister,High_Septon_(fat_one),3
Cersei_Lannister,Janos_Slynt,4
Cersei_Lannister,Ilyn_Payne,4
Cersei_Lannister,Robb_Stark,1
Cersei_Lannister,Renly_Baratheon,2
Cersei_Lannister,Allar_Deem,3
Cersei_Lannister,Barra,3
Cersei_Lannister,Barra's_mother,3
Cersei_Lannister,Gendry,4
Cersei_Lannister,Yoren,5
Cersei_Lannister,Vylarr,3
Cersei_Lannister,Pycelle,3
Cersei_Lannister,Alayaya,4
Cersei_Lannister,Boros_Blount,3
Cersei_Lannister,Mace_Tyrell,2
Cersei_Lannister,Mandon_Moore,2
Cersei_Lannister,Margaery_Tyrell,2
Cersei_Lannister,Balon_Greyjoy,1
Cersei_Lannister,Alannys_Harlaw,5
Cersei_Lannister,Horas_Redwyne,4
Cersei_Lannister,Hobber_Redwyne,4
Cersei_Lannister,Theon_Greyjoy,1
Cersei_Lannister,Quentyn_Martell,4
Cersei_Lannister,Willas_Tyrell,4
Cersei_Lannister,Paxter_Redwyne,5
Cersei_Lannister,Mathis_Rowan,5
Cersei_Lannister,Kevan_Lannister,7
Cersei_Lannister,Shae,1
Cersei_Lannister,High_Septon_(Tyrion's),3
Cersei_Lannister,Qyburn,3
Cersei_Lannister,Aurane_Waters,3
Cersei_Lannister,High_Sparrow,1
Cersei_Lannister,Balon_Swann,3
Cersei_Lannister,Taena_Merryweather,8
Cersei_Lannister,Senelle,1
Cersei_Lannister,Euron_Greyjoy,1
Cersei_Lannister,Falyse_Stokeworth,1
Cersei_Lannister,Balman_Byrch,2
Cersei_Lannister,Bronn,4
Cersei_Lannister,Lollys_Stokeworth,5
Cersei_Lannister,Megga_Tyrell,3
Cersei_Lannister,Elinor_Tyrell,3
Cersei_Lannister,Doran_Martell,7
Cersei_Lannister,Trystane_Martell,4
Cersei_Lannister,Unella,5
Cersei_Lannister,Moelle,5
Cersei_Lannister,Scolera,5
Cersei_Lannister,Arys_Oakheart,4
Cersei_Lannister,Jocelyn_Swyft,5
Cersei_Lannister,Aegon_Targaryen_(son_of_Rhaegar),3
Cersei_Lannister,Lady_Stork,5
Cersei_Lannister,Harys_Swyft,5
Cersei_Lannister,Jon_Snow,4
Cersei_Lannister,Moon_Boy,4
Cersei_Lannister,Maegor_I_Targaryen,2
Cersei_Lannister,Aegon_IV_Targaryen,3
Cersei_Lannister,Ben_Plumm,5
Cersei_Lannister,Jeyne_Marbrand,5
Cersei_Lannister,Dorna_Swyft,5
Cersei_Lannister,Emmon_Frey,5
Cersei_Lannister,Tygett_Lannister,5
Cersei_Lannister,Darlessa_Marbrand,5
Cersei_Lannister,Gerion_Lannister,5
Cersei_Lannister,Briony,5
Cersei_Lannister,Tyrek_Lannister,5
Cersei_Lannister,Ermesande_Hayford,5
Cersei_Lannister,Joy_Hill,5
Cersei_Lannister,Amerei_Frey,5
Cersei_Lannister,Willem_Lannister,5
Cersei_Lannister,Martyn_Lannister,5
Cersei_Lannister,Janei_Lannister,5
Cersei_Lannister,Rhaella_Targaryen,5
