source_id,target_id,karma_score
Robb_Stark,Robett_Glover,7
Robb_Stark,Brynden_Tully,9
Robb_Stark,Jaime_Lannister,2
Robb_Stark,Tywin_Lannister,1
Robb_Stark,Walder_Frey,1
Robb_Stark,Olyvar_Frey,5
Robb_Stark,Jason_Mallister,8
Robb_Stark,Torrhen_Karstark,2
Robb_Stark,Eddard_Karstark,2
Robb_Stark,Daryn_Hornwood,2
Robb_Stark,Renly_Baratheon,4
Robb_Stark,Boros_Blount,4
Robb_Stark,Wyman_Manderly,8
Robb_Stark,Cleos_Frey,5
Robb_Stark,Cersei_Lannister,1
Robb_Stark,Lysa_Arryn,5
Robb_Stark,Stannis_Baratheon,2
Robb_Stark,Stafford_Lannister,3
Robb_Stark,Edmure_Tully,8
Robb_Stark,Rymund_the_Rhymer,7
Robb_Stark,Damon_Marbrand,4
Robb_Stark,Gawen_Westerling,5
Robb_Stark,Helman_Tallhart,6
Robb_Stark,Rickon_Stark,9
Robb_Stark,Ramsay_Snow,1
Robb_Stark,Harrion_Karstark,7
Robb_Stark,Walder_Frey_(son_of_Ryman),1
Robb_Stark,Ryman_Frey,1
Robb_Stark,Margaery_Tyrell,6
Robb_Stark,Hoster_Tully,7
Robb_Stark,Tion_Frey,2
Robb_Stark,Willem_Lannister,2
Robb_Stark,Raynald_Westerling,8
Robb_Stark,Rollam_Westerling,7
Robb_Stark,Lothar_Frey,3
Robb_Stark,Walder_Rivers,1
Robb_Stark,Roslin_Frey,5
Robb_Stark,Galbart_Glover,6
Robb_Stark,Howland_Reed,5
Robb_Stark,Aegon_Frey_(son_of_Stevron),3
Robb_Stark,Raymund_Frey,2
Robb_Stark,Queen_o'_whores,1
Robb_Stark,Sybell_Spicer,6
Robb_Stark,Lyanna_Mormont,8
Robb_Stark,Rhaegar_Frey,4
Robb_Stark,Jared_Frey,4
Robb_Stark,Symond_Frey,4
Robb_Stark,Wendel_Manderly,7
Robb_Stark,Tytos_Frey,2
Robb_Stark,Garse_Goodbrook,4
Robb_Stark,Davos_Seaworth,7
Robb_Stark,Tytos_Blackwood,7
Robb_Stark,Rodrik_Greyjoy,5
Robb_Stark,Maron_Greyjoy,5
Cersei_Lannister,Tywin_Lannister,7
Cersei_Lannister,Joanna_Lannister,1w
Cersei_Lannister,Jaime_Lannister,10w
Cersei_Lannister,Lancel_Lannister,5w
Cersei_Lannister,Osney_Kettleblack,w
Cersei_Lannister,Joffrey_Baratheon,w
Cersei_Lannister,Tommen_Baratheon,7w
Cersei_Lannister,Tyrion_Lannister,1w
Cersei_Lannister,Tytos_Lannister,5
Cersei_Lannister,Elia_Martell,5
Cersei_Lannister,Oberyn_Martell,2
Cersei_Lannister,Rhaegar_Targaryen,w
Cersei_Lannister,Genna_Lannister,5
Cersei_Lannister,Jeyne_Farman,5
Cersei_Lannister,Maggy_the_Frog,5
Cersei_Lannister,Saranella,5
Cersei_Lannister,Steffon_Baratheon,w
Cersei_Lannister,Viserys_Targaryen,w
Cersei_Lannister,Lysa_Arryn,1
Cersei_Lannister,Lyanna_Stark,3
Cersei_Lannister,Mya_Stone,5
Cersei_Lannister,Petyr_Baelish,2
Cersei_Lannister,Stannis_Baratheon,w
Cersei_Lannister,Jon_Arryn,4
Cersei_Lannister,Loras_Tyrell,2
Cersei_Lannister,Bran_Stark,1
Cersei_Lannister,Eddard_Stark,1
Cersei_Lannister,Sansa_Stark,2
Cersei_Lannister,Catelyn_Stark,1
Cersei_Lannister,Mycah,4
Cersei_Lannister,Arya_Stark,1
Cersei_Lannister,Barristan_Selmy,4
Cersei_Lannister,Varys,2
Cersei_Lannister,Hugh,5
Cersei_Lannister,Gregor_Clegane,1
Cersei_Lannister,Janos_Slynt,4
Cersei_Lannister,Ilyn_Payne,4
Cersei_Lannister,Robb_Stark,1
Cersei_Lannister,Renly_Baratheon,2
Cersei_Lannister,Allar_Deem,3
Cersei_Lannister,Barra,3
Cersei_Lannister,Barra's_mother,3
Cersei_Lannister,Gendry,4
Cersei_Lannister,Yoren,5
Cersei_Lannister,Vylarr,3
Cersei_Lannister,Pycelle,3
Cersei_Lannister,Alayaya,4
Cersei_Lannister,Boros_Blount,3
Cersei_Lannister,Mace_Tyrell,2
Cersei_Lannister,Mandon_Moore,2
Cersei_Lannister,Margaery_Tyrell,2
Cersei_Lannister,Balon_Greyjoy,1
Cersei_Lannister,Alannys_Harlaw,5
Cersei_Lannister,Horas_Redwyne,4
Cersei_Lannister,Hobber_Redwyne,4
Cersei_Lannister,Theon_Greyjoy,1
Cersei_Lannister,Quentyn_Martell,4
Cersei_Lannister,Willas_Tyrell,4
Cersei_Lannister,Paxter_Redwyne,5
Cersei_Lannister,Mathis_Rowan,5
Cersei_Lannister,Kevan_Lannister,7
Cersei_Lannister,Shae,1
Cersei_Lannister,Qyburn,3
Cersei_Lannister,Aurane_Waters,3
Cersei_Lannister,High_Sparrow,1
Cersei_Lannister,Balon_Swann,3
Cersei_Lannister,Senelle,1
Cersei_Lannister,Euron_Greyjoy,1
Cersei_Lannister,Falyse_Stokeworth,w
Cersei_Lannister,Balman_Byrch,2
Cersei_Lannister,Bronn,4
Cersei_Lannister,Lollys_Stokeworth,w
Cersei_Lannister,Megga_Tyrell,3
Cersei_Lannister,Elinor_Tyrell,3
Cersei_Lannister,Doran_Martell,7
Cersei_Lannister,Trystane_Martell,4w
Cersei_Lannister,Unella,5
Cersei_Lannister,Moelle,5
Cersei_Lannister,Scolera,5
Cersei_Lannister,Arys_Oakheart,4
Cersei_Lannister,Jocelyn_Swyft,5
Cersei_Lannister,Lady_Stork,5
Cersei_Lannister,Harys_Swyft,5
Stannis_Baratheon,Davos_Seaworth,8
Stannis_Baratheon,Robert_I_Baratheon,2
Stannis_Baratheon,Shireen_Baratheon,7
Stannis_Baratheon,Azor_Ahai,5
Stannis_Baratheon,Selyse_Florent,6
Stannis_Baratheon,Steffon_Baratheon,6
Stannis_Baratheon,Cassana_Estermont,6
Stannis_Baratheon,Renly_Baratheon,2
Stannis_Baratheon,Jon_Snow,8
Stannis_Baratheon,Melisandre,7
Stannis_Baratheon,Devan_Seaworth,5
Stannis_Baratheon,Bryen_Farring,5
Stannis_Baratheon,Andrew_Estermont,6
Stannis_Baratheon,Jon_Arryn,7
Stannis_Baratheon,Eddard_Stark,3
Stannis_Baratheon,Aerys_II_Targaryen,3
Stannis_Baratheon,Tywin_Lannister,2
Stannis_Baratheon,Cressen,9
Stannis_Baratheon,Harbert,5
Stannis_Baratheon,Rhaegar_Targaryen,5
Stannis_Baratheon,Patchface,6
Stannis_Baratheon,Rickard_Stark,5
Stannis_Baratheon,Brandon_Stark,5
Stannis_Baratheon,Donal_Noye,5
Stannis_Baratheon,Mace_Tyrell,2
Stannis_Baratheon,Paxter_Redwyne,5
Stannis_Baratheon,Rhaella_Targaryen,5
Stannis_Baratheon,Willem_Darry,5
Stannis_Baratheon,Viserys_Targaryen,5
Stannis_Baratheon,Daenerys_Targaryen,5
Stannis_Baratheon,Cersei_Lannister,1
Stannis_Baratheon,Delena_Florent,5
Stannis_Baratheon,Edric_Storm,3
Stannis_Baratheon,Victarion_Greyjoy,5
Stannis_Baratheon,Godric_Borrell,5
Stannis_Baratheon,Axell_Florent,2
Stannis_Baratheon,Joffrey_Baratheon,1
Stannis_Baratheon,Myrcella_Baratheon,1
Stannis_Baratheon,Tommen_Baratheon,1
Stannis_Baratheon,Varys,4
Stannis_Baratheon,Tobho_Mott,5
Stannis_Baratheon,Gendry,5
Stannis_Baratheon,Robert_Arryn,5
Stannis_Baratheon,Lysa_Arryn,2
Stannis_Baratheon,Pylos,8
Stannis_Baratheon,Pycelle,4
Stannis_Baratheon,Tomard,5
Stannis_Baratheon,Petyr_Baelish,2
Stannis_Baratheon,Sansa_Stark,5
Stannis_Baratheon,Robb_Stark,2
Stannis_Baratheon,Ardrian_Celtigar,7
Stannis_Baratheon,Monford_Velaryon,7
Stannis_Baratheon,Duram_Bar_Emmon,7
Stannis_Baratheon,Guncer_Sunglass,2
Stannis_Baratheon,Salladhor_Saan,7
Stannis_Baratheon,Morosh_the_Myrman,7
Stannis_Baratheon,Hubard_Rambton,6
Stannis_Baratheon,Jaime_Lannister,2
Stannis_Baratheon,Catelyn_Stark,4
Stannis_Baratheon,Cortnay_Penrose,7
Stannis_Baratheon,Catspaw,5
Stannis_Baratheon,Bran_Stark,5
Stannis_Baratheon,Loras_Tyrell,5
Stannis_Baratheon,Randyll_Tarly,5
Stannis_Baratheon,Mathis_Rowan,5
Stannis_Baratheon,Elwood_Meadows,6
Stannis_Baratheon,Imry_Florent,5
Stannis_Baratheon,Tyrion_Lannister,3
Stannis_Baratheon,High_Septon_(Tyrion's),3
Stannis_Baratheon,Garlan_Tyrell,5
Stannis_Baratheon,Richard_Horpe,6
Stannis_Baratheon,Justin_Massey,6
Stannis_Baratheon,Alester_Florent,2
Stannis_Baratheon,Balon_Greyjoy,5
Stannis_Baratheon,Aemon_Targaryen_(son_of_Maekar_I),7
Stannis_Baratheon,Cotter_Pyke,6
Stannis_Baratheon,Mance_Rayder,1
Stannis_Baratheon,Jeor_Mormont,5
Stannis_Baratheon,Samwell_Tarly,7
Stannis_Baratheon,Rolland_Storm,7
Stannis_Baratheon,Arianne_Martell,5
Stannis_Baratheon,Val,5
Stannis_Baratheon,Roose_Bolton,1
Stannis_Baratheon,Wyman_Manderly,2
Stannis_Baratheon,Janos_Slynt,1
Stannis_Baratheon,Rattleshirt,1
Stannis_Baratheon,Mors_Umber,7
Stannis_Baratheon,Hother_Umber,5
Stannis_Baratheon,Ramsay_Snow,1
Stannis_Baratheon,Asha_Greyjoy,5
Stannis_Baratheon,Rickon_Stark,5
Stannis_Baratheon,Arnolf_Karstark,2
Stannis_Baratheon,Godry_Farring,6
Stannis_Baratheon,Tycho_Nestoris,6
Stannis_Baratheon,Alys_Karstark,5
Stannis_Baratheon,Theon_Greyjoy,5
Stannis_Baratheon,Arya_Stark,5
Stannis_Baratheon,Jeyne_Poole,5
Stannis_Baratheon,Arthor_Karstark,5
Tywin_Lannister,Tytos_Lannister,6
Tywin_Lannister,Jeyne_Marbrand,6
Tywin_Lannister,Joanna_Lannister,6
Tywin_Lannister,Shae,2
Tywin_Lannister,Cersei_Lannister,5
Tywin_Lannister,Jaime_Lannister,4
Tywin_Lannister,Tyrion_Lannister,2
Tywin_Lannister,Genna_Lannister,5
Tywin_Lannister,Aerys_II_Targaryen,3
Tywin_Lannister,Kevan_Lannister,8
Tywin_Lannister,Addam_Marbrand,7
Tywin_Lannister,Emmon_Frey,3
Tywin_Lannister,Gerold_Lannister,5
Tywin_Lannister,Walder_Frey,3
Tywin_Lannister,Roger_Reyne,2
Tywin_Lannister,Ellyn_Reyne,2
Tywin_Lannister,Aegon_V_Targaryen,6
Tywin_Lannister,Steffon_Baratheon,7
Tywin_Lannister,Rhaella_Targaryen,5
Tywin_Lannister,Jason_Lannister_(son_of_Gerold),7
Tywin_Lannister,Tygett_Lannister,7
Tywin_Lannister,Tytos_Lannister's_first_mistress,5
Tywin_Lannister,Harys_Swyft,6
Tywin_Lannister,Dorna_Swyft,5
Tywin_Lannister,Walderan_Tarbeck,4
Tywin_Lannister,Stafford_Lannister,6
Tywin_Lannister,Jaehaerys_II_Targaryen,6
Tywin_Lannister,Edgar_Sloane,5
Tywin_Lannister,Barristan_Selmy,6
Tywin_Lannister,Tytos_Lannister's_second_mistress,5
Tywin_Lannister,Gerion_Lannister,3
Tywin_Lannister,Ilyn_Payne,5
Tywin_Lannister,Rhaegar_Targaryen,6
Tywin_Lannister,Denys_Darklyn,5
Tywin_Lannister,Lysa_Arryn,4
Tywin_Lannister,Hoster_Tully,5
Tywin_Lannister,Harlan_Grandison,5
Tywin_Lannister,Owen_Merryweather,5
Tywin_Lannister,Jon_Connington,5
Tywin_Lannister,Robert_I_Baratheon,2
Tywin_Lannister,Gregor_Clegane,5
Tywin_Lannister,Amory_Lorch,4
Tywin_Lannister,Elia_Martell,2
Tywin_Lannister,Rhaenys_Targaryen_(daughter_of_Rhaegar),5
Tywin_Lannister,Aegon_Targaryen_(son_of_Rhaegar),3
Tywin_Lannister,Alliser_Thorne,4
Tywin_Lannister,Jaremy_Rykker,5
Tywin_Lannister,Tysha,1
Tywin_Lannister,Balon_Greyjoy,2
Tywin_Lannister,Catspaw,3
Tywin_Lannister,Bran_Stark,4
Tywin_Lannister,Catelyn_Stark,2
Tywin_Lannister,Eddard_Stark,3
Tywin_Lannister,Beric_Dondarrion,2
Tywin_Lannister,Joffrey_Baratheon,3
Tywin_Lannister,Karyl_Vance,4
Tywin_Lannister,Marq_Piper,4
Tywin_Lannister,Robb_Stark,2
Tywin_Lannister,Roose_Bolton,3
Tywin_Lannister,Stannis_Baratheon,2
Tywin_Lannister,Renly_Baratheon,3
Tywin_Lannister,Vargo_Hoat,3
Tywin_Lannister,Tothmure,5
Tywin_Lannister,Wylis_Manderly,5
Tywin_Lannister,Arya_Stark,3
Tywin_Lannister,Jaqen_H'ghar,4
Tywin_Lannister,Edmure_Tully,3
Tywin_Lannister,Mathis_Rowan,6
Tywin_Lannister,Randyll_Tarly,7
Tywin_Lannister,Mace_Tyrell,7
Tywin_Lannister,Brynden_Tully,6
Tywin_Lannister,Zollo,5
Tywin_Lannister,Tyrek_Lannister,6
Tywin_Lannister,Sansa_Stark,6
Tywin_Lannister,Willas_Tyrell,6
Tywin_Lannister,Jeyne_Westerling,6
Tywin_Lannister,Sybell_Spicer,5
Tywin_Lannister,Oberyn_Martell,2
Tywin_Lannister,Tobho_Mott,5
Tywin_Lannister,Margaery_Tyrell,5
Tywin_Lannister,Petyr_Baelish,3
Tywin_Lannister,Varys,5
Tywin_Lannister,Gyles_Rosby,4
Tywin_Lannister,Alyce_Graceford,5
Tywin_Lannister,Lollys_Stokeworth,4
Tywin_Lannister,Doran_Martell,4
Tywin_Lannister,Myles_Toyne,5
Corlys_Velaryon,Corlys_Velaryon_(son_of_Daemon),8
Corlys_Velaryon,Corwyn_Velaryon,10
Corlys_Velaryon,Rhaenys_Targaryen_(daughter_of_Aemon),10
Corlys_Velaryon,Marilda_of_Hull,6
Corlys_Velaryon,Laena_Velaryon,8
Corlys_Velaryon,Laenor_Velaryon,7
Corlys_Velaryon,Addam_Velaryon,9
Corlys_Velaryon,Alyn_Velaryon,8
Corlys_Velaryon,Rhaenyra_Targaryen,9
Corlys_Velaryon,Alicent_Hightower,3
Corlys_Velaryon,Daemon_Velaryon_(son_of_Aethan),7
Corlys_Velaryon,Aegon_I_Targaryen,5
Corlys_Velaryon,Elissa_Farman,6
Corlys_Velaryon,Mathis,8
Corlys_Velaryon,Aemon_Targaryen_(son_of_Jaehaerys_I),7
Corlys_Velaryon,Jaehaerys_I_Targaryen,8
Corlys_Velaryon,Viserys_I_Targaryen,7
Corlys_Velaryon,Aemma_Arryn,7
Corlys_Velaryon,Runciter,4
Corlys_Velaryon,Daemon_Targaryen,6
Corlys_Velaryon,Jacaerys_Velaryon,9
Corlys_Velaryon,Lucerys_Velaryon,9
Corlys_Velaryon,Joffrey_Velaryon,8
Corlys_Velaryon,Baela_Targaryen,8
Corlys_Velaryon,Rhaena_Targaryen_(daughter_of_Daemon),8
Corlys_Velaryon,Qarl_Correy,5
Corlys_Velaryon,Lyonel_Strong,5
Corlys_Velaryon,Harwin_Strong,6
Corlys_Velaryon,Mushroom,5
Corlys_Velaryon,Vaemond_Velaryon,1
Corlys_Velaryon,Aegon_II_Targaryen,7
Corlys_Velaryon,Bartimos_Celtigar,5
Corlys_Velaryon,Aemond_Targaryen,6
Corlys_Velaryon,Ormund_Hightower,5
Corlys_Velaryon,Daeron_Targaryen_(son_of_Viserys_I),7
Corlys_Velaryon,Borros_Baratheon,6
Corlys_Velaryon,Helaena_Targaryen,7
Corlys_Velaryon,Jaehaera_Targaryen,7
Corlys_Velaryon,Aegon_III_Targaryen,7
Corlys_Velaryon,Ulf_White,5
Corlys_Velaryon,Hugh_Hammer,5
Corlys_Velaryon,Nettles,6
Corlys_Velaryon,Luthor_Largent,5
Corlys_Velaryon,Denys_Woodwright,5
Corlys_Velaryon,Thoron_True,5
Corlys_Velaryon,Mysaria,4
Corlys_Velaryon,Gyldayn,6
Corlys_Velaryon,Perkin_the_Flea,5
Corlys_Velaryon,Trystane_Truefyre,5
Corlys_Velaryon,Yandel,5
Corlys_Velaryon,Larys_Strong,2
Corlys_Velaryon,Tyland_Lannister,2
Corlys_Velaryon,Cregan_Stark,4
Corlys_Velaryon,Alysanne_Blackwood,6
Viserys_II_Targaryen,Baelor_I_Targaryen,5
Viserys_II_Targaryen,Aegon_IV_Targaryen,9
Viserys_II_Targaryen,Larra_Rogare,3
Viserys_II_Targaryen,Aemon_Targaryen_(son_of_Viserys_II),10
Viserys_II_Targaryen,Naerys_Targaryen,9
Viserys_II_Targaryen,Daemon_Targaryen,10
Viserys_II_Targaryen,Rhaenyra_Targaryen,10
Viserys_II_Targaryen,Aegon_III_Targaryen,8
Viserys_II_Targaryen,Jaehaerys_I_Targaryen,6
Viserys_II_Targaryen,Tyrion_Lannister,7
Viserys_II_Targaryen,Viserys_I_Targaryen,6
Viserys_II_Targaryen,Jacaerys_Velaryon,5
Viserys_II_Targaryen,Lucerys_Velaryon,5
Viserys_II_Targaryen,Joffrey_Velaryon,5
Viserys_II_Targaryen,Baela_Targaryen,5
Viserys_II_Targaryen,Rhaena_Targaryen_(daughter_of_Daemon),5
Viserys_II_Targaryen,Visenya_Targaryen_(daughter_of_Daemon),5
Viserys_II_Targaryen,Aegon_II_Targaryen,6
Viserys_II_Targaryen,Sharako_Lohar,3
Viserys_II_Targaryen,Bambarro_Bazanne,3
Viserys_II_Targaryen,Lysandro_Rogare,3
Viserys_II_Targaryen,Alyn_Velaryon,3
Viserys_II_Targaryen,Thaddeus_Rowan,3
Viserys_II_Targaryen,Marston_Waters,3
Viserys_II_Targaryen,Daeron_I_Targaryen,5
Viserys_II_Targaryen,Daena_Targaryen,4
Viserys_II_Targaryen,Rhaena_Targaryen_(daughter_of_Aegon_III),5
Viserys_II_Targaryen,Elaena_Targaryen,5
Viserys_II_Targaryen,High_Septon_(stonemason),6
Viserys_II_Targaryen,Maia_Stokeworth,3
Viserys_II_Targaryen,Daemon_I_Blackfyre,5
Viserys_II_Targaryen,Oberyn_Martell,7
Viserys_II_Targaryen,Kaeth,8
Maegor_I_Targaryen,Maegor_Towers,6
Maegor_I_Targaryen,Aenys_I_Targaryen,3
Maegor_I_Targaryen,Jaehaerys_I_Targaryen,4
Maegor_I_Targaryen,Aerea_Targaryen,5
Maegor_I_Targaryen,Ceryse_Hightower,4
Maegor_I_Targaryen,Alys_Harroway,5
Maegor_I_Targaryen,Tyanna_of_the_Tower,6
Maegor_I_Targaryen,Elinor_Costayne,5
Maegor_I_Targaryen,Rhaena_Targaryen_(daughter_of_Aenys_I),3
Maegor_I_Targaryen,Jeyne_Westerling_(wife_of_Maegor_I),6
Maegor_I_Targaryen,Aegon_I_Targaryen,7
Maegor_I_Targaryen,Visenya_Targaryen,8
Maegor_I_Targaryen,Gawen_Corbray,5
Maegor_I_Targaryen,Alyssa_Velaryon,4
Maegor_I_Targaryen,High_Septon_(Aegon_I),5
Maegor_I_Targaryen,Aethan_Velaryon,4
Maegor_I_Targaryen,Osmund_Strong,3
Maegor_I_Targaryen,Sargoso_Saan,2
Maegor_I_Targaryen,Giant_of_the_Trident,2
Maegor_I_Targaryen,Jonos_Arryn,3
Maegor_I_Targaryen,Ronnel_Arryn_(king),3
Maegor_I_Targaryen,Alyn_Stokeworth,4
Maegor_I_Targaryen,Harren_the_Red,2
Maegor_I_Targaryen,Martyn_Hightower,4
Maegor_I_Targaryen,High_Septon_(Aenys_I),3
Maegor_I_Targaryen,Murmison,4
Maegor_I_Targaryen,Aegon_Targaryen_(son_of_Aenys_I),3
Maegor_I_Targaryen,Gawen,3
Maegor_I_Targaryen,Damon_Morrigen,2
Maegor_I_Targaryen,Dick_Bean,3
Maegor_I_Targaryen,Bernarr_Brune,3
Maegor_I_Targaryen,Bramm_of_Blackhull,3
Maegor_I_Targaryen,Rayford_Rosby,3
Maegor_I_Targaryen,Guy_Lothston,3
Maegor_I_Targaryen,Lucifer_Massey,3
Maegor_I_Targaryen,Myros,3
Maegor_I_Targaryen,Lucas_Harroway,4
Maegor_I_Targaryen,Alysanne_Targaryen,5
Maegor_I_Targaryen,Viserys_Targaryen_(son_of_Aenys_I),3
Maegor_I_Targaryen,Jeyne_Harroway,4
Maegor_I_Targaryen,Hanna_Harroway,4
Maegor_I_Targaryen,Desmond,3
Maegor_I_Targaryen,Walton_Towers,4
Maegor_I_Targaryen,Jordan_Towers,4
Maegor_I_Targaryen,Owen_Bush,3
Maegor_I_Targaryen,Jeyne_Poore,3
Maegor_I_Targaryen,Alton_Butterwell,3
Maegor_I_Targaryen,Jeyne_Westerling,6
Maegor_I_Targaryen,Benifer,3
Maegor_I_Targaryen,Clarisse_Dayne,4
Maegor_I_Targaryen,Rhaella_Targaryen_(daughter_of_Aegon),4
Maegor_I_Targaryen,Rogar_Baratheon,2
Maegor_I_Targaryen,Edwell_Celtigar,3
Maegor_I_Targaryen,Olyver_Bracken,3
Maegor_I_Targaryen,Raymund_Mallery,3
Maegor_I_Targaryen,Daemon_Velaryon_(son_of_Aethan),3
Maegor_I_Targaryen,Moon_(septon),3
Maegor_I_Targaryen,Joffrey_Doggett,3
Maegor_I_Targaryen,Silver_Denys,3
